"city","routeuid","routeid","subrouteid","direction","sequence","fromstopid","tostopid","distance","updatetime","etl_dtm"
Kaohsiung,KHH1111,"1111","1111",1,4,"101111145782","101111145842",3231.07,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,5,"101111145842","101111184892",4778.17,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,6,"101111184892","101111167852",421.89,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,7,"101111167852","101111400092",1043.26,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,8,"101111400092","10111168202",245.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,9,"10111168202","101111146072",5655.77,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,10,"101111146072","10111175012",606.22,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,11,"10111175012","101111146092",207.15,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,12,"101111146092","101111146162",3784.68,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,13,"101111146162","101111146352",16215.41,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,14,"101111146352","10111113002",3637.58,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,15,"10111113002","101111146542",3159.95,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,16,"101111146542","101111146592",3742.16,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,17,"101111146592","101111146622",1342.04,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,18,"101111146622","101111146672",3880.83,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1111,"1111","1111",1,19,"101111146672","101111191192",5771.11,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,1,,"100112141951",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,2,"100112141951","100112142011",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,3,"100112142011","100112142141",6200.97,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,4,"100112142141","100112142191",3886.03,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,5,"100112142191","100112144681",1340.32,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,6,"100112144681","100112142271",3745.91,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,7,"100112142271","10011279881",2823.69,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,8,"10011279881","10011279891",738.83,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,9,"10011279891","100112142461",3865.06,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,10,"100112142461","100112142651",16100.37,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,11,"100112142651","100112142721",3941.16,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,12,"100112142721","10011275031",166.08,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,13,"10011275031","100112142741",778.59,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,14,"100112142741","10011274121",5634.35,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,15,"10011274121","100112400101",263.74,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,16,"100112400101","100112142841",947.88,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,17,"100112142841","100112184651",523.52,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,18,"100112184651","100112142971",4745.28,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,19,"100112142971","100112143031",3265.04,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,20,"100112143031","10011234551",24550.22,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,21,"10011234551","10011234581",331.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,22,"10011234581","10011234611",249.09,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",0,23,"10011234611","100112143171",4562.36,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,1,,"10011217362",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,2,"10011217362","10011234682",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,3,"10011234682","10011234812",628.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,4,"10011234812","10011234852",306.66,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,5,"10011234852","100112143322",24757.86,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,6,"100112143322","100112143382",3231.07,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,7,"100112143382","100112184892",4778.01,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,8,"100112184892","100112143512",419.02,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,9,"100112143512","100112400112",1043.12,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,10,"100112400112","10011268202",245.63,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,11,"10011268202","100112143612",5655.73,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,12,"100112143612","10011275042",605.85,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,13,"10011275042","100112143632",207.15,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,14,"100112143632","100112143702",3775.14,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,15,"100112143702","100112143892",16213.82,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,16,"100112143892","10011213782",3637.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,17,"10011213782","10011279902",977.82,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,18,"10011279902","10011279912",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,19,"10011279912","100112144082",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,20,"100112144082","100112144132",3747.51,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,21,"100112144132","100112146622",1342.04,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,22,"100112146622","100112144212",3878.23,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,23,"100112144212","100112144342",6157.08,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH112,"112","112",1,24,"100112144342","100112144402",10657.65,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,1,,"101121184241",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,2,"101121184241","101121182881",461.13,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,3,"101121182881","101121131141",4958.51,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,4,"101121131141","101121131351",2193.47,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,5,"101121131351","101121131361",2216.07,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,6,"101121131361","10112153351",3893.21,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,7,"10112153351","101121131431",9339.74,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,8,"101121131431","101121131481",736.37,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,9,"101121131481","101121184301",450.01,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,10,"101121184301","101121137671",392.94,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,11,"101121137671","101121131531",605.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,12,"101121131531","101121131541",749.38,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,13,"101121131541","101121131801",1169.26,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,14,"101121131801","101121131861",691.28,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,15,"101121131861","101121131881",1293.53,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,16,"101121131881","101121131921",302.01,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,17,"101121131921","101121137741",970.74,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,18,"101121137741","101121131931",832.28,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,19,"101121131931","101121132011",357.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,20,"101121132011","101121132021",181.28,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,21,"101121132021","101121132041",1585.7,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,22,"101121132041","101121132171",400.42,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,23,"101121132171","101121132221",676.01,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,24,"101121132221","101121137801",200.76,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",0,25,"101121137801","101121137811",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.317
Kaohsiung,KHH1121,"1121","1121",1,1,,"101121139632",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.318
Kaohsiung,KHH1121,"1121","1121",1,2,"101121139632","101121139642",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.318
Kaohsiung,KHH1121,"1121","1121",1,3,"101121139642","101121132242",298.86,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.318
Kaohsiung,KHH1121,"1121","1121",1,4,"101121132242","101121132782",690.42,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.318
Kaohsiung,KHH1121,"1121","1121",1,5,"101121132782","101121132792",391.53,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.318
Kaohsiung,KHH1121,"1121","1121",1,6,"101121132792","101121132952",1550.74,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.318
Kaohsiung,KHH1121,"1121","1121",1,7,"101121132952","101121133012",251.65,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,8,"101121133012","101121133032",373.99,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,9,"101121133032","101121100982",764.21,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,10,"101121100982","101121133042",968.19,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,11,"101121133042","101121133362",314.1,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,12,"101121133362","101121133402",1324.72,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,13,"101121133402","101121133412",682.33,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,14,"101121133412","101121133482",1165.84,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,15,"101121133482","101121135332",733.47,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,16,"101121135332","101121139772",591.73,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,17,"101121139772","101121184332",436.0,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,18,"101121184332","101121135812",431.38,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,19,"101121135812","101121136592",724.88,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,20,"101121136592","101121151332",9339.01,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,21,"101121151332","101121137652",3886.18,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,22,"101121137652","101121137682",2229.12,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,23,"101121137682","101121137692",2188.88,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,24,"101121137692","101121183672",4976.5,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1121,"1121","1121",1,25,"101121183672","101121184392",451.28,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,1,,"101122137811",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,2,"101122137811","101122137841",1796.83,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,3,"101122137841","101122180981",3298.6,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,4,"101122180981","101122137891",391.68,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,5,"101122137891","10112298021",3885.35,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,6,"10112298021","101122138001",3928.0,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,7,"101122138001","101122138061",1831.62,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,8,"101122138061","101122138401",2350.36,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,9,"101122138401","101122138131",550.87,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,10,"101122138131","1011228261",847.72,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,11,"1011228261","10112226611",445.61,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,12,"10112226611","101122129881",677.64,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,13,"101122129881","101122138191",2114.79,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,14,"101122138191","101122138251",5168.7,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,15,"101122138251","101122138341",4033.45,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,16,"101122138341","1011228301",1437.05,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,17,"1011228301","101122138371",555.11,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",0,18,"101122138371","101122138391",580.33,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,1,,"101122139062",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,2,"101122139062","1011228342",1219.47,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,3,"1011228342","101122139102",1408.55,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,4,"101122139102","101122139192",4034.23,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,5,"101122139192","101122139252",5164.73,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,6,"101122139252","10112226622",1917.37,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,7,"10112226622","101122131052",674.73,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,8,"101122131052","1011228352",610.68,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,9,"1011228352","101122139312",858.51,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,10,"101122139312","101122138432",563.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,11,"101122138432","101122139382",2341.29,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,12,"101122139382","101122139442",1861.34,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,13,"101122139442","10112298302",3931.56,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,14,"10112298302","101122139552",3871.1,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,15,"101122139552","101122180832",398.67,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,16,"101122180832","101122139602",3295.28,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1122,"1122","1122",1,17,"101122139602","101122139632",1771.77,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1123,"1123","1123",0,1,,"101123128551",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1123,"1123","1123",0,2,"101123128551","101123138131",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1123,"1123","1123",0,3,"101123138131","101123138151",848.21,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1123,"1123","1123",0,4,"101123138151","101123138191",1436.16,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1123,"1123","1123",0,5,"101123138191","101123138251",5170.48,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1123,"1123","1123",0,6,"101123138251","101123138341",4035.43,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1123,"1123","1123",0,7,"101123138341","101123138361",1437.53,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1123,"1123","1123",0,8,"101123138361","101123138371",566.29,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1123,"1123","1123",0,9,"101123138371","101123138391",577.93,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,1,,"101124139631",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,2,"101124139631","101124139641",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,3,"101124139641","101124132241",300.45,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,4,"101124132241","101124132781",691.09,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,5,"101124132781","101124132791",392.15,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,6,"101124132791","101124132951",1551.66,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,7,"101124132951","101124133011",251.99,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,8,"101124133011","101124133031",374.86,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,9,"101124133031","101124100981",765.72,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,10,"101124100981","101124133041",969.74,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,11,"101124133041","101124133361",313.38,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,12,"101124133361","101124133401",1324.21,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,13,"101124133401","101124133411",684.5,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,14,"101124133411","101124133481",1169.08,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,15,"101124133481","101124135331",734.16,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",0,16,"101124135331","101124139771",593.15,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",1,1,,"101124137672",,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",1,2,"101124137672","101124131532",664.23,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
Kaohsiung,KHH1124,"1124","1124",1,3,"101124131532","101124131542",751.56,"2024-11-18T16:00:09+08:00",2024-11-20 04:11:38.320
