"routeuid","routeid","routename_zh_tw","routename_en","operatorid","operatorname","subrouteuid","subrouteid","subroutename_zh_tw","subroutename_en","direction","city","citycode","stopuid","stopid","stopname_zh_tw","stopname_en","stopsequence","positionlon","positionlat","geohash","stationuid","stationid","bearing","ivrno","loccitycode","loccityname_zh_tw","loccityname_en","loctowncode","loctownname_zh_tw","loctownname_en","updatetime","etl_dtm"
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,0,Kaohsiung,KHH,KHH100411145301,"100411145301",旗山轉運站,Cishan Bus Transfer Station,16,120.4842529297,22.8836574554,wsjdjtvfy,KHH443,"443",N,"9717",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,0,Kaohsiung,KHH,KHH100411184651,"100411184651",部立旗山醫院(中華路),Cishan Hospital(Jhonghua Rd.),17,120.4836273193,22.8805198669,wsjdjtm88,KHH2215,"2215",SW,"1069",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,0,Kaohsiung,KHH,KHH100411145431,"100411145431",溪洲,Sijhou,18,120.4644012451,22.8438911438,wsj9vnxe2,KHH773,"773",S,"11702",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,0,Kaohsiung,KHH,KHH100411145491,"100411145491",尚和,Shanghe,19,120.4615020752,22.8147315979,wsj9v1m3k,KHH785,"785",S,"10900",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,0,Kaohsiung,KHH,KHH100411145521,"100411145521",義大醫院,E-Da Hospital,20,120.3639984131,22.7649288177,wsj9dbnrk,KHH637,"637",W,"7126",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,0,Kaohsiung,KHH,KHH100411145631,"100411145631",長庚醫院,Chang Gung Memorial Hospital,21,120.3568878174,22.6507530212,wsj8fg3nn,KHH655,"655",E,"3534",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,1,Kaohsiung,KHH,KHH100411145642,"100411145642",長庚醫院,Chang Gung Memorial Hospital,1,120.3568878174,22.6507530212,wsj8fg3nn,KHH655,"655",E,"3534",KHH,高雄市,Kaohsiung,"64000180",鳥松區,Niaosong Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,1,Kaohsiung,KHH,KHH100411145742,"100411145742",義大醫院,E-Da Hospital,2,120.3640823364,22.7647724152,wsj9dbnqq,KHH638,"638",E,"7126",KHH,高雄市,Kaohsiung,"64000210",燕巢區,Yanchao Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,1,Kaohsiung,KHH,KHH100411145782,"100411145782",尚和,Shanghe,3,120.4617233276,22.8147602081,wsj9v1m99,KHH784,"784",N,"10900",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,1,Kaohsiung,KHH,KHH100411145842,"100411145842",溪洲,Sijhou,4,120.4644546509,22.843585968,wsj9vnx99,KHH772,"772",N,"11702",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,1,Kaohsiung,KHH,KHH100411184892,"100411184892",部立旗山醫院(中華路),Cishan Hospital(Jhonghua Rd.),5,120.4839477539,22.8804092407,wsjdjtm8p,KHH2214,"2214",NE,"1069",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,1,Kaohsiung,KHH,KHH100411145972,"100411145972",旗山轉運站,Cishan Bus Transfer Station,6,120.4842529297,22.8836574554,wsjdjtvfy,KHH443,"443",N,"9717",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,"10320",高雄客運,KHH411,"411",JOY H11(週一、三、五行駛),Joy H11,1,Kaohsiung,KHH,KHH100411400072,"100411400072",旗尾國小(旗山糖廠),CiWei Elementary School,7,120.4918899536,22.8817329407,wsjdjv7xb,KHH330,"330",E,"11838",KHH,高雄市,Kaohsiung,"64000300",旗山區,Qishan Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH7021,"7021",綠2A,Green2A,"10330",義大客運,KHH7021,"7021",綠2A,Green2A,1,Kaohsiung,KHH,KHH10702189512,"10702189512",八卦寮,Bagua Liao,24,120.3482818604,22.6960353851,wsj94edvy,KHH1234,"1234",NW,"837",KHH,高雄市,Kaohsiung,"64000170",仁武區,Renwu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH7021,"7021",綠2A,Green2A,"10330",義大客運,KHH7021,"7021",綠2A,Green2A,1,Kaohsiung,KHH,KHH10702189522,"10702189522",通法寺,Tongfa Temple,25,120.346824646,22.6990070343,wsj94s1zk,KHH1236,"1236",NW,"986",KHH,高雄市,Kaohsiung,"64000170",仁武區,Renwu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH7021,"7021",綠2A,Green2A,"10330",義大客運,KHH7021,"7021",綠2A,Green2A,1,Kaohsiung,KHH,KHH10702189532,"10702189532",仁武區公所(派出所),Jenwu  District Office(Police Station),26,120.3484115601,22.7015247345,wsj94sejc,KHH1238,"1238",E,"7934",KHH,高雄市,Kaohsiung,"64000170",仁武區,Renwu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH7021,"7021",綠2A,Green2A,"10330",義大客運,KHH7021,"7021",綠2A,Green2A,1,Kaohsiung,KHH,KHH10702189562,"10702189562",仁武里,Renwu Village,27,120.352142334,22.702337265,wsj94svf8,KHH1240,"1240",E,"7948",KHH,高雄市,Kaohsiung,"64000170",仁武區,Renwu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH7021,"7021",綠2A,Green2A,"10330",義大客運,KHH7021,"7021",綠2A,Green2A,1,Kaohsiung,KHH,KHH107021131412,"107021131412",仁林路口(澄觀路二段),Renlin Rd. Intersection(Chengguan Rd. Section 2),28,120.3597793579,22.702249527,wsj94ug64,KHH3542,"3542",N,"1664",KHH,高雄市,Kaohsiung,"64000170",仁武區,Renwu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH7021,"7021",綠2A,Green2A,"10330",義大客運,KHH7021,"7021",綠2A,Green2A,1,Kaohsiung,KHH,KHH107021138692,"107021138692",古嚴寺,Guyan Temple,29,120.3872528076,22.7116584778,wsj95qx34,KHH2439,"2439",NE,"9897",KHH,高雄市,Kaohsiung,"64000170",仁武區,Renwu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH7021,"7021",綠2A,Green2A,"10330",義大客運,KHH7021,"7021",綠2A,Green2A,1,Kaohsiung,KHH,KHH107021157612,"107021157612",金鴻山金寶塔,Jinhong Mountain Pagoda,30,120.3904724121,22.7158946991,wsj95x39t,KHH1752,"1752",NE,"2355",KHH,高雄市,Kaohsiung,"64000170",仁武區,Renwu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH7021,"7021",綠2A,Green2A,"10330",義大客運,KHH7021,"7021",綠2A,Green2A,1,Kaohsiung,KHH,KHH107021131452,"107021131452",購物廣場站,E-Da Outlet Mall,31,120.40284729,22.7297096252,wsj97cfdj,KHH4942,"4942",E,"5425",KHH,高雄市,Kaohsiung,"64000150",大樹區,Dashu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH7021,"7021",綠2A,Green2A,"10330",義大客運,KHH7021,"7021",綠2A,Green2A,1,Kaohsiung,KHH,KHH107021148252,"107021148252",義大世界站,E-DA World Station,32,120.4073410034,22.7298622131,wsj97cvgn,KHH4895,"4895",NE,"1671",KHH,高雄市,Kaohsiung,"64000150",大樹區,Dashu Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH703,"703","70D三多幹線(延駛仁美)","70D","10360",港都客運,KHH703,"703","70D三多幹線(延駛仁美)","70D",0,Kaohsiung,KHH,KHH10070321331,"10070321331",前鎮站,Cianjhen Station,1,120.3054046631,22.5916137695,wsj898etx,KHH959,"959",E,"3001",KHH,高雄市,Kaohsiung,"64000090",前鎮區,Qianzhen Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH703,"703","70D三多幹線(延駛仁美)","70D","10360",港都客運,KHH703,"703","70D三多幹線(延駛仁美)","70D",0,Kaohsiung,KHH,KHH10070345301,"10070345301",輕軌夢時代站(統一時代百貨),LRT Dream Mall Station(Uni-Ustyle Department Store),2,120.305015564,22.5951347351,wsj89976n,KHH2073,"2073",N,"3008",KHH,高雄市,Kaohsiung,"64000090",前鎮區,Qianzhen Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH703,"703","70D三多幹線(延駛仁美)","70D","10360",港都客運,KHH703,"703","70D三多幹線(延駛仁美)","70D",0,Kaohsiung,KHH,KHH10070312441,"10070312441",台糖物流,Taiwan Sugar Logistics Park,3,120.3038101196,22.5981426239,wsj899fe9,KHH3722,"3722",N,"2126",KHH,高雄市,Kaohsiung,"64000090",前鎮區,Qianzhen Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH703,"703","70D三多幹線(延駛仁美)","70D","10360",港都客運,KHH703,"703","70D三多幹線(延駛仁美)","70D",0,Kaohsiung,KHH,KHH10070312471,"10070312471",輕軌經貿園區站,LRT Commerce and Trade Park,4,120.3026657104,22.6009483337,wsj89d3sp,KHH3725,"3725",N,"2158",KHH,高雄市,Kaohsiung,"64000090",前鎮區,Qianzhen Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
KHH703,"703","70D三多幹線(延駛仁美)","70D","10360",港都客運,KHH703,"703","70D三多幹線(延駛仁美)","70D",0,Kaohsiung,KHH,KHH10070312571,"10070312571",正勤路,Jhengcin Rd.,5,120.3035049438,22.6021270752,wsj89dd6f,KHH410,"410",E,"2128",KHH,高雄市,Kaohsiung,"64000090",前鎮區,Qianzhen Dist,2025-07-24 01:22:01.000,2025-07-25 00:38:48.000
